210,8,6,ACTIVA,1,LOTE 1B,0,4.56122889,-72.77574334,2062015.1759,5024865.75471,
211,8,7,ACTIVA,1,LOTE 1B,0,4.56128645,-72.77581092,2062021.5337,5024858.26020,
212,8,8,ACTIVA,1,LOTE 1B,0,4.56134319,-72.77588627,2062027.8002,5024849.90290,
213,8,9,ACTIVA,1,LOTE 1B,0,4.56139460,-72.77595187,2062033.4793,5024842.62706,
214,8,10,ACTIVA,1,LOTE 1B,0,4.56144780,-72.77602191,2062039.3541,5024834.85967,
215,8,11,ACTIVA,1,LOTE 1B,0,4.56151024,-72.77609937,2062046.2511,5024826.26872,
216,8,12,ACTIVA,1,LOTE 1B,0,4.56156958,-72.77616469,2062052.8057,5024819.02333,
217,8,13,ACTIVA,1,LOTE 1B,0,4.56161745,-72.77623550,2062058.0928,5024811.17012,
218,8,14,ACTIVA,1,LOTE 1B,0,4.56168128,-72.77630731,2062065.1431,5024803.20577,
219,8,15,ACTIVA,1,LOTE 1B,0,4.56173215,-72.77638062,2062070.7607,5024795.07599,
220,8,16,ACTIVA,1,LOTE 1B,0,4.56178500,-72.77644943,2062076.5989,5024787.44378,
221,8,17,ACTIVA,1,LOTE 1B,0,4.56184634,-72.77652573,2062083.3735,5024778.98189,
222,8,18,ACTIVA,1,LOTE 1B,0,4.56189621,-72.77659155,2062088.8812,5024771.68154,
